ID,Category,genre
1058878,Electronic,trance/techno
1058872,Electronic,house
1058865,Electronic,trance/techno
1058846,rock,rock
1058728,Pop,pop
1058726,rock,rock
1058722,Pop,pop
1058722,Pop,dance
1058714,rock,rock
1058685,rock,rock
1058676,Other,folk
1058650,Other,jazz
1058635,Electronic,drum'n'bass
1058635,Electronic,drum'n'bass
1058634,Electronic,dubstep
1058634,Electronic,drum'n'bass
1058634,Electronic,drum'n'bass
1058634,Electronic,electronic
1058634,Electronic,house
1058558,Electronic,chillout/ambient
1058558,Electronic,chillout/ambient
1058546,Other,blues
1058546,Other,soul
1058489,Hip-hop,hip-hop
1058489,Hip-hop,hip-hop
1058489,Hip-hop,rap
1058450,rock,alternative
1058450,rock,alternative
1058450,rock,rock
1058444,Electronic,house
1058402,Hip-hop,hip-hop
1058402,Hip-hop,hip-hop
1058385,Pop,dance
1058385,Electronic,electronic
1058376,Hip-hop,rap
1058375,rock,rock
1058375,Electronic,house
1058375,Electronic,house
1058375,Electronic,chillout/ambient
1058374,Pop,dance
1058374,Electronic,house
1058370,Electronic,electronic
1058341,Pop,dance
1058315,Electronic,trance/techno
1058234,Pop,pop
1058234,Hip-hop,hip-hop
1058234,Hip-hop,hip-hop
1058229,rock,rock
1058224,rock,rock
1058221,rock,alternative
1058221,rock,rock
1058221,Pop,indie
1058218,rock,rock
1058216,rock,rock
1058215,rock,rock
1058212,rock,rock
1058185,rock,rock
1058179,rock,rock
1058164,Electronic,chillout/ambient
1058160,rock,alternative
1058160,Pop,pop
1058160,rock,rock
1058099,Hip-hop,hip-hop
1058099,Hip-hop,hip-hop
1058061,Electronic,trance/techno
1058061,Pop,dance
1058061,Electronic,electronic
1058061,Electronic,trance/techno
1058053,rock,rock
1058022,Electronic,trance/techno
1058022,rock,rock
1058022,Electronic,house
1058022,rock,rock
1058022,Electronic,trance/techno
1058019,Pop,dance
1058018,Pop,dance
1058016,Pop,dance
1058014,Pop,dance
1058003,Electronic,psychedelic/acid/goa
1058002,Other,latin
1057993,Electronic,electronic
1057993,Electronic,dubstep
1057993,Electronic,trance/techno
1057993,Electronic,chillout/ambient
1057934,Other,blues
1057932,Electronic,drum'n'bass
1057925,Electronic,trance/techno
1057925,Electronic,chillout/ambient
1057925,Electronic,chillout/ambient
1057915,Hip-hop,hip-hop
1057915,Hip-hop,hip-hop
1057879,rock,rock
1057854,Electronic,trance/techno
1057843,Electronic,trance/techno
1057839,Electronic,electronic
1057774,Pop,dance
1057711,Other,jazz
1057708,Electronic,trance/techno
1057705,rock,rock
1057704,Other,jazz
1057704,rock,hardcore
1057696,rock,rock
1057695,rock,rock
1057693,rock,rock
1057690,Other,jazz
1057690,Other,jazz
1057690,Other,jazz
1057689,rock,rock
1057687,Electronic,trance/techno
1057684,rock,rock
1057643,rock,rock
1057608,Electronic,house
1057598,Other,folk
1057598,rock,dark-rock
1057558,rock,hardcore
1057558,rock,dark-rock
1057512,Electronic,trance/techno
1057510,Other,ost
1057492,Electronic,house
1057490,Electronic,trance/techno
1057485,Other,ost
1057461,Other,latin
1057458,Other,latin
1057449,Pop,dance
1057443,Pop,pop
1057436,rock,dark-rock
1057436,rock,dark-rock
1057425,Electronic,house
1057416,Electronic,trance/techno
1057395,rock,rock
1057344,rock,rock
1057296,Hip-hop,funk
1057296,Hip-hop,hip-hop
1057296,Hip-hop,hip-hop
1057296,Other,soul
1057288,Electronic,chillout/ambient
1057288,Electronic,house
1057288,Electronic,house
1057288,Electronic,chillout/ambient
1057288,Electronic,chillout/ambient
1057281,Other,jazz
1057278,rock,rock
1057271,Electronic,chillout/ambient
1057271,Electronic,trance/techno
1057271,Electronic,house
1057269,Electronic,psychedelic/acid/goa
1057268,Electronic,psychedelic/acid/goa
1057253,Hip-hop,hip-hop
1057253,Hip-hop,hip-hop
1057247,Hip-hop,hip-hop
1057247,Hip-hop,hip-hop
1057236,Pop,europop
1057218,rock,rock
1057212,rock,hardcore
1057212,rock,rock
1057212,rock,dark-rock
1057206,Other,blues
1057173,Electronic,trance/techno
1057172,rock,rock
1057167,Electronic,trance/techno
1057143,Electronic,trance/techno
1057136,Electronic,trance/techno
1057133,Electronic,trance/techno
1057116,Electronic,electronic
1057115,Electronic,trance/techno
1057081,Electronic,house
1057061,Electronic,electronic
1057054,Other,jazz
1057050,Other,jazz
1057049,Other,jazz
1057048,Other,jazz
1057041,rock,rock
1057041,Electronic,house
1057041,Electronic,trance/techno
1057041,Electronic,house
1057031,Electronic,trance/techno
1057031,Electronic,chillout/ambient
1057031,Electronic,chillout/ambient
1057030,Electronic,electronic
1057030,rock,rock
1057030,Electronic,house
1057030,Electronic,trance/techno
1057018,Electronic,trance/techno
1057018,Electronic,trance/techno
1057008,Other,folk
1057008,rock,dark-rock
1057006,Electronic,trance/techno
1057006,Electronic,chillout/ambient
1056995,Electronic,house
1056983,Pop,dance
1056974,rock,rock
1056970,rock,rock
1056954,Electronic,electronic
1056954,Electronic,dubstep
1056914,Pop,pop
1056889,rock,rock
1056886,Electronic,electronic
1056886,rock,rock
1056886,Electronic,house
1056886,Electronic,house
1056873,rock,rock
1056871,rock,rock
1056869,Electronic,house
1056863,rock,rock
1056793,rock,rock
1056790,rock,dark-rock
1056787,rock,dark-rock
1056780,rock,dark-rock
1056755,Other,folk
1056752,Other,jazz
1056752,rock,hardcore
1056679,Other,latin
1056623,Other,classical
1056620,Electronic,trance/techno
1056619,Electronic,drum'n'bass
1056619,Electronic,drum'n'bass
1056619,rock,hardcore
1056589,Electronic,house
1056558,Other,ost
1056535,Electronic,electronic
1056535,Electronic,house
1056516,rock,punk
1056490,Other,classical
1056489,Pop,pop
1056488,rock,rock
1056476,Pop,pop
1056468,Pop,pop
1056456,Pop,pop
1056440,Pop,pop
1056434,Pop,pop
1056427,rock,dark-rock
1056427,rock,dark-rock
1056425,Pop,pop
1056425,rock,rock
1056424,rock,hardcore
1056424,rock,rock
1056424,Other,blues
1056424,rock,rock
1056424,Other,classical
1056424,rock,rock
1056341,rock,alternative
1056341,rock,rock
1056339,Other,jazz
1056339,rock,hardcore
1056326,rock,dark-rock
1056326,rock,dark-rock
1056248,rock,dark-rock
1056248,rock,dark-metal
1056248,rock,dark-rock
1056244,Pop,dance
1056242,Electronic,drum'n'bass
1056242,Electronic,drum'n'bass
1056238,Electronic,house
1056238,Electronic,trance/techno
1056238,Electronic,house
1056237,rock,rock
1056227,rock,rock
1056220,rock,rock
1056196,rock,rock
1056189,rock,rock
1056187,rock,rock
1056186,Electronic,house
1056161,Hip-hop,rap
1056155,Pop,dance
1056141,Electronic,electronic
1056141,Pop,pop
1056141,rock,rock
1056141,Electronic,house
1056141,Electronic,house
1056141,Electronic,electronic
1056131,Other,ost
1056103,Electronic,trance/techno
1056096,Pop,dance
1056090,Electronic,house
1056081,Pop,dance
1056065,Electronic,house
1056064,Other,comedy
1056046,Electronic,house
1056033,Pop,dance
1056026,Other,classical
1056019,rock,dark-rock
1056015,Other,folk
1056015,Other,latin
1056009,Pop,dance
1055989,Electronic,house
1055945,Pop,pop
1055943,Electronic,psychedelic/acid/goa
1055940,Pop,dance
1055931,Pop,pop
1055919,Pop,dicso
1055919,Electronic,house
1055906,Pop,dance
1055905,Pop,dance
1055890,Other,folk
1055883,rock,rock
1055883,rock,rock
1055810,rock,alternative
1055810,rock,rock
1055800,Pop,pop
1055800,rock,rock
1055785,Pop,pop
1055785,rock,rock
1055775,Pop,pop
1055775,rock,rock
1055750,Other,classical
1055746,Pop,pop
1055746,rock,rock
1055729,Pop,pop
1055729,rock,rock
1055717,Pop,pop
1055717,rock,rock
1055717,Other,soul
1055703,Pop,pop
1055703,rock,rock
1055703,Other,soul
1055697,Pop,pop
1055697,rock,rock
1055697,Other,soul
1055684,rock,rock
1055684,rock,rock
1055681,rock,rock
1055677,Pop,pop
1055677,Other,soul
1055672,rock,hardcore
1055672,rock,rock
1055671,Pop,pop
1055671,rock,rock
1055667,Electronic,electronic
1055660,Electronic,trance/techno
1055658,Electronic,house
1055656,Electronic,house
1055574,Other,classical
1055570,Electronic,house
1055568,Electronic,electronic
1055561,Electronic,electronic
1055561,Other,jazz
1055493,Pop,pop
1055490,Pop,pop
1055456,Other,ost
1055428,Electronic,drum'n'bass
1055428,Electronic,drum'n'bass
1055428,Hip-hop,funk
1055406,rock,dark-rock
1055406,Electronic,electronic
1055401,Pop,dance
1055401,Electronic,house
1055397,Electronic,house
1055393,Electronic,drum'n'bass
1055393,Electronic,drum'n'bass
1055384,Electronic,house
1055384,Electronic,house
1055384,Electronic,trance/techno
1055379,Electronic,electronic
1055379,rock,rock
1055379,Electronic,trance/techno
1055379,rock,rock
1055379,Electronic,house
1055378,Electronic,electronic
1055378,rock,rock
1055378,Electronic,trance/techno
1055378,rock,rock
1055378,Electronic,house
1055362,Electronic,chillout/ambient
1055362,Electronic,trance/techno
1055362,Electronic,house
1055341,Electronic,trance/techno
1055338,Electronic,trance/techno
1055335,Other,classical
1055335,Other,musical
1055308,Other,ost
1055285,Electronic,drum'n'bass
1055285,Electronic,drum'n'bass
1055283,Electronic,drum'n'bass
1055283,Electronic,drum'n'bass
1055269,Electronic,electronic
1055250,Pop,pop
1055248,rock,rock
1055242,Pop,pop
1055230,Pop,pop
1055226,Electronic,electronic
1055213,rock,rock
1055166,Hip-hop,hip-hop
1055166,Hip-hop,hip-hop
1055166,Other,country
1055166,Hip-hop,rap
1055151,Pop,dance
1055136,rock,rock
1055130,Pop,synthpop
1055130,Electronic,chillout/ambient
1055130,Electronic,chillout/ambient
1055130,Electronic,electronic
1055103,Pop,pop
1055012,rock,dark-rock
1055012,rock,dark-rock
1054972,rock,rock
1054972,rock,rock'n'roll
1054932,Electronic,chillout/ambient
1054918,Pop,pop
1054894,Other,blues
1054894,rock,rock
1054891,Pop,pop
1054881,Electronic,psychedelic/acid/goa
1054878,rock,rock
1054781,Electronic,trance/techno
1054779,Electronic,trance/techno
1054779,Electronic,trance/techno
1054773,Other,soul
1054729,Other,folk
1054729,Other,country
1054729,Pop,pop
1054729,Other,folk
1054716,Hip-hop,hip-hop
1054716,Hip-hop,hip-hop
1054684,Electronic,electronic
1054684,Electronic,chillout/ambient
1054681,Other,blues
1054670,Other,ost
1054645,Electronic,trance/techno
1054640,Other,comedy
1054621,Electronic,house
1054618,rock,rock
1054613,rock,rock
1054609,Electronic,trance/techno
1054564,Electronic,house
1054562,Pop,dance
1054555,Pop,pop
1054492,rock,rock
1054492,rock,rock'n'roll
1054484,Pop,pop
1054484,rock,rock
1054483,Other,classical
1054483,rock,rock
1054479,Pop,pop
1054479,rock,rock
1054479,Other,blues
1054476,Other,folk
1054476,rock,rock
1054474,Pop,pop
1054473,Pop,pop
1054473,rock,rock
1054467,Hip-hop,funk
1054467,Other,soul
1054467,Pop,pop
1054467,rock,rock
1054465,Pop,pop
1054465,rock,rock
1054463,Pop,pop
1054463,rock,rock
1054444,Electronic,trance/techno
1054434,Electronic,drum'n'bass
1054434,Electronic,drum'n'bass
1054392,Electronic,electronic
1054392,Other,jazz
1054392,Electronic,trance/techno
1054392,Hip-hop,hip-hop
1054392,Other,soul
1054337,Hip-hop,hip-hop
1054337,Hip-hop,hip-hop
1054337,Other,country
1054337,Hip-hop,rap
1054315,Electronic,trance/techno
1054315,Hip-hop,funk
1054315,Electronic,trance/techno
1054285,Electronic,electronic
1054285,Other,ost
1054236,rock,rock
1054236,Other,blues
1054236,rock,rock
1054236,rock,rock'n'roll
1054234,Other,mulatos
1054150,Pop,pop
1054150,rock,rock
1054149,Other,folk
1054149,Electronic,electronic
1054140,rock,alternative
1054140,rock,rock
1054139,rock,rock
1054120,Electronic,trance/techno
1054108,Electronic,drum'n'bass
1054108,Electronic,drum'n'bass
1054098,Electronic,trance/techno
1054076,Pop,pop
1054070,Other,classical
1054032,Electronic,house
1054010,Electronic,trance/techno
1053974,Other,classical
1053963,Electronic,house
1053955,Electronic,chillout/ambient
1053955,Other,folk
1053955,Other,latin
1053953,Electronic,trance/techno
1053953,Electronic,trance/techno
1053947,Electronic,chillout/ambient
1053947,Other,folk
1053947,Other,latin
1053923,Pop,dance
1053840,Electronic,drum'n'bass
1053840,Electronic,drum'n'bass
1053834,Electronic,trance/techno
1053834,Electronic,electronic
1053834,Electronic,trance/techno
1053779,Electronic,electronic
1053779,Electronic,house
1053751,Pop,pop
1053751,Pop,pop
1053751,rock,rock
1053749,Pop,dance
1053749,Pop,pop
1053749,Electronic,house
1053711,rock,dark-rock
1053671,Other,reggae
1053670,Pop,dance
1053667,Electronic,chillout/ambient
1053660,Pop,dance
1053615,Pop,dance
1053615,Electronic,house
1053580,Electronic,electronic
1053580,Hip-hop,hip-hop
1053580,Hip-hop,hip-hop
1053481,Other,comedy
1053477,Electronic,trance/techno
1053459,Pop,dance
1053452,Pop,pop
1053452,rock,rock
1053446,Pop,pop
1053432,Hip-hop,rap
1053419,Pop,pop
1053419,rock,rock
1053419,rock,rock'n'roll
1053381,Electronic,trance/techno
1053375,rock,rock
1053375,rock,rock'n'roll
1053356,Pop,pop
1053352,Pop,pop
1053351,rock,rock
1053351,Other,blues
1053351,rock,rock
1053351,rock,rock'n'roll
1053332,rock,rock
1053332,rock,rock
1053332,rock,rock'n'roll
1053282,Electronic,trance/techno
1053275,rock,rock
1053275,rock,rock
1053275,rock,dark-rock
1053272,rock,rock
1053268,rock,rock
1053263,rock,rock
1053255,Hip-hop,hip-hop
1053255,Hip-hop,hip-hop
1053254,rock,rock
1053251,rock,rock
1053239,rock,rock
1053232,rock,rock
1053223,rock,rock
1053139,Electronic,house
1053113,Pop,dance
1053113,Pop,pop
1053110,Electronic,electronic
1053110,Electronic,electronic
1053110,Electronic,trance/techno
1053109,Hip-hop,hip-hop
1053109,Hip-hop,hip-hop
1053095,Other,blues
1053095,Hip-hop,hip-hop
1053095,Hip-hop,hip-hop
1053086,Other,blues
1053086,Hip-hop,hip-hop
1053086,Hip-hop,hip-hop
1053078,Pop,dance
1053071,Pop,pop
1053068,rock,hardcore
1053068,rock,rock
1053049,Pop,pop
1053018,Pop,dance
1053013,Hip-hop,hip-hop
1053013,Hip-hop,hip-hop
1053003,Pop,pop
1053003,rock,rock
1052997,Pop,pop
1052997,rock,rock
1052984,Pop,pop
1052984,rock,rock
1052960,Electronic,house
1052949,Electronic,house
1052948,Electronic,house
1052947,Electronic,house
1052917,Electronic,house
1052915,Pop,pop
1052913,Pop,dicso
1052896,Electronic,house
1052891,Electronic,electronic
1052885,rock,dark-rock
1052878,Electronic,house
1052877,rock,rock
1052858,Electronic,house
1052857,Electronic,house
1052836,Pop,dance
1052833,Electronic,house
1052821,rock,hardcore
1052821,rock,rock
1052818,Pop,pop
1052818,rock,rock
1052807,Pop,pop
1052782,Electronic,house
1052778,Hip-hop,hip-hop
1052778,Hip-hop,hip-hop
1052756,Pop,pop
1052749,Electronic,trance/techno
1052725,Other,ost
1052699,Electronic,trance/techno
1052698,Electronic,house
1052698,Electronic,trance/techno
1052689,Pop,pop
1052672,Electronic,house
1052671,Other,latin
1052671,Pop,dance
1052669,Pop,dance
1052664,rock,dark-rock
1052662,rock,dark-metal
1052662,rock,dark-rock
1052650,Pop,dance
1052650,Pop,pop
1052603,rock,rock
1052600,rock,rock
1052593,rock,rock
1052589,rock,rock
1052586,rock,rock
1052583,rock,rock
1052582,rock,rock
1052581,Other,ost
1052574,Other,musical
1052552,Other,classical
1052476,Electronic,trance/techno
1052454,Electronic,house
1052452,Electronic,house
1052449,Electronic,trance/techno
1052436,Electronic,electronic
1052436,Electronic,house
1052429,Electronic,chillout/ambient
1052429,Other,latin
1052429,Other,folk
1052427,Electronic,chillout/ambient
1052422,rock,hardcore
1052422,rock,rock
1052421,rock,dark-rock
1052419,Electronic,house
1052412,rock,dark-rock
1052406,rock,hardcore
1052406,rock,rock
1052406,rock,dark-rock
1052392,Hip-hop,funk
1052392,Other,jazz
1052392,Pop,pop
1052382,Other,blues
1052382,Hip-hop,funk
1052382,Other,jazz
1052364,Other,jazz
1052361,Pop,indie
1052361,rock,rock
1052350,Pop,dance
1052350,Other,folk
1052342,rock,alternative
1052342,rock,rock
1052274,rock,punk
1052274,rock,rock
1052245,rock,dark-rock
1052244,rock,dark-rock
1052240,Pop,pop
1052240,Pop,dance
1052240,Electronic,house
1052214,Pop,pop
1052214,Other,musical
1052188,Electronic,trance/techno
1052181,rock,alternative
1052181,rock,rock
1052160,Pop,pop
1052137,Electronic,trance/techno
1052134,Electronic,psychedelic/acid/goa
1052129,Electronic,psychedelic/acid/goa
1052125,Electronic,trance/techno
1052124,Electronic,psychedelic/acid/goa
1052088,rock,dark-rock
1052087,rock,dark-rock
1052073,rock,alternative
1052073,rock,rock
1052060,Other,blues
1052031,Hip-hop,rap
1052028,Pop,pop
1052027,rock,rock
1051996,Electronic,chillout/ambient
1051996,Electronic,trance/techno
1051996,Electronic,house
1051981,rock,alternative
1051981,rock,rock
1051885,Electronic,trance/techno
1051870,Pop,pop
1051870,rock,rock
1051861,Electronic,chillout/ambient
1051861,Electronic,electronic
1051861,Electronic,chillout/ambient
1051853,Other,folk
1051853,rock,rock
1051848,Pop,pop
1051848,Other,soul
1051814,rock,hardcore
1051793,Electronic,trance/techno
1051784,Electronic,house
1051783,Electronic,house
1051783,Electronic,trance/techno
1051783,Electronic,house
1051771,rock,dark-rock
1051771,rock,dark-rock
1051767,rock,hardcore
1051708,rock,punk
1051694,rock,dark-rock
1051690,Electronic,house
1051676,Electronic,house
1051649,Pop,dance
1051649,Electronic,house
1051604,Electronic,chillout/ambient
1051604,Electronic,trance/techno
1051604,Electronic,house
1051600,rock,rock
1051600,rock,rock
1051590,Other,classical
1051580,rock,rock
1051580,Electronic,trance/techno
1051576,Electronic,psychedelic/acid/goa
1051546,Hip-hop,rap
1051543,Electronic,trance/techno
1051526,rock,rock
1051526,Electronic,trance/techno
1051505,Pop,dance
1051499,Pop,dance
1051498,Pop,dance
1051495,Electronic,trance/techno
1051466,Electronic,electronic
1051440,Electronic,electronic
1051440,Electronic,trance/techno
1051326,rock,rock
1051326,Other,blues
1051326,rock,rock
1051326,rock,rock'n'roll
1051322,Pop,dicso
1051322,Pop,dance
1051322,Electronic,house
1051317,Other,mulatos
1051251,Other,folk
1051234,Pop,pop
1051234,Electronic,electronic
1051227,Pop,dance
1051227,Pop,pop
1051201,Pop,dance
1051197,Other,ost
1051163,Other,ost
1051147,Electronic,house
1051117,Electronic,house
1051100,Electronic,trance/techno
1051068,rock,rock
1051068,rock,rock
1051063,Electronic,trance/techno
1051063,Pop,dance
1050999,Electronic,trance/techno
1050958,Pop,dance
1050919,Other,blues
1050919,Hip-hop,hip-hop
1050919,Hip-hop,hip-hop
1050911,Other,folk
1050911,Other,folk
1050911,Electronic,electronic
1050911,Electronic,chillout/ambient
1050896,Electronic,drum'n'bass
1050896,Electronic,drum'n'bass
1050874,Electronic,trance/techno
1050869,Pop,dance
1050857,rock,rock
1050855,Electronic,electronic
1050855,Electronic,dubstep
1050855,Electronic,trance/techno
1050855,Electronic,chillout/ambient
1050852,Electronic,electronic
1050852,Electronic,dubstep
1050852,Electronic,trance/techno
1050852,Electronic,chillout/ambient
1050849,rock,punk
1050849,rock,rock
1050849,rock,rock'n'roll
1050849,rock,psychedelic-rock
1050844,rock,punk
1050844,rock,rock
1050844,rock,rock'n'roll
1050844,rock,psychedelic-rock
1050843,rock,punk
1050843,rock,rock
1050843,rock,rock'n'roll
1050843,rock,psychedelic-rock
1050839,Other,classical
1050833,Electronic,electronic
1050833,Electronic,dubstep
1050833,Electronic,trance/techno
1050831,Electronic,electronic
1050831,Electronic,dubstep
1050831,Electronic,trance/techno
1050831,Electronic,chillout/ambient
1050831,Electronic,trance/techno
1050831,Electronic,trance/techno
1050831,Electronic,house
1050828,Other,comedy
1050827,Electronic,electronic
1050827,Other,soul
1050825,Other,comedy
1050754,Electronic,house
1050754,Electronic,house
1050741,Other,blues
1050741,Pop,pop
1050732,Other,ost
1050725,rock,rock
1050721,Other,blues
1050721,Other,soul
1050721,Pop,pop
1050721,rock,rock
1050721,Pop,dance
1050719,Electronic,trance/techno
1050718,Pop,pop
1050710,Pop,pop
1050693,Electronic,electronic
1050693,Electronic,psychedelic/acid/goa
1050693,rock,hardcore
1050693,Electronic,trance/techno
1050679,rock,dark-rock
1050662,Electronic,house
1050638,rock,rock
1050587,Other,country
1050587,rock,rock
1050508,Pop,indie
1050508,rock,rock
1050508,Pop,indie
1050508,Pop,pop
1050508,rock,alternative
1050508,rock,rock
1050478,Pop,pop
1050478,rock,rock
1050457,rock,rock
1050457,rock,alternative
1050407,Other,ost
1050358,Other,mulatos
1050347,rock,rock
1050341,Pop,pop
1050341,rock,rock
1050339,Other,musical
1050334,Other,blues
1050329,Pop,pop
1050329,rock,rock
1050301,Hip-hop,hip-hop
1050301,Hip-hop,hip-hop
1050290,Pop,pop
1050260,Electronic,house
1050255,Electronic,house
1050209,Hip-hop,hip-hop
1050209,Hip-hop,hip-hop
1050205,Electronic,electronic
1050205,Electronic,house
1050205,Electronic,house
1050205,Electronic,house
1050195,Electronic,chillout/ambient
1050182,Electronic,house
1050176,rock,hardcore
1050176,rock,rock
1050170,Electronic,dubstep
1050170,Electronic,trance/techno
1050170,Hip-hop,hip-hop
1050108,Electronic,chillout/ambient
1050060,Pop,pop
1050059,Electronic,chillout/ambient
1050059,Other,latin
1050055,Other,folk
1050055,Electronic,chillout/ambient
1050053,Pop,pop
1050053,rock,rock
1050048,Other,reggae
1050030,Other,folk
1050024,Electronic,chillout/ambient
1050024,Other,latin
1050018,rock,rock
1050018,Electronic,trance/techno
1050018,Electronic,psychedelic/acid/goa
1050018,Electronic,trance/techno
1050018,Electronic,psychedelic/acid/goa
1050013,Electronic,chillout/ambient
1050013,Other,latin
1050001,Electronic,chillout/ambient
1050001,Other,latin
1049971,Electronic,chillout/ambient
1049964,Other,ost
1049945,Electronic,house
1049910,Pop,dance
1049910,Pop,pop
1049907,Pop,pop
1049904,rock,dark-rock
1049904,rock,dark-rock
1049842,Hip-hop,hip-hop
1049842,Hip-hop,hip-hop
1049837,Hip-hop,hip-hop
1049837,Hip-hop,hip-hop
1049832,Pop,pop
1049779,Pop,pop
1049736,Other,blues
1049736,Pop,pop
1049710,rock,hardcore
1049710,Other,classical
1049710,rock,rock
1049674,Pop,pop
1049673,Pop,pop
1049670,Other,mulatos
1049661,Pop,pop
1049661,rock,rock
1049597,Electronic,electronic
1049597,Electronic,chillout/ambient
1049597,Electronic,chillout/ambient
1049597,Other,ost
1049595,Electronic,house
1049595,rock,rock
1049595,Electronic,house
1049595,Electronic,trance/techno
1049591,Electronic,electronic
1049591,Electronic,chillout/ambient
1049591,Electronic,chillout/ambient
1049591,Other,ost
1049579,Electronic,electronic
1049579,Other,ost
1049579,Electronic,chillout/ambient
1049579,Electronic,chillout/ambient
1049571,Electronic,electronic
1049571,Other,ost
1049571,Electronic,chillout/ambient
1049571,Electronic,chillout/ambient
1049557,Other,folk
1049516,rock,hardcore
1049516,rock,rock
1049488,Other,reggae
1049488,Pop,pop
1049397,Other,ost
1049373,Hip-hop,hip-hop
1049373,Hip-hop,hip-hop
1049358,Pop,pop
1049358,Other,blues
1049358,Other,soul
1049348,Pop,pop
1049348,Pop,dance
1049316,Hip-hop,hip-hop
1049316,Hip-hop,hip-hop
1049299,rock,rock
1049299,rock,alternative
1049285,Pop,pop
1049285,Other,mulatos
1049284,Pop,dance
1049284,Pop,pop
1049273,Other,mulatos
1049267,Electronic,electronic
1049267,Electronic,dubstep
1049260,Pop,pop
1049212,Pop,pop
1049212,rock,rock
1049204,Electronic,drum'n'bass
1049204,Electronic,drum'n'bass
1049198,Hip-hop,hip-hop
1049198,Hip-hop,hip-hop
1049173,Electronic,trance/techno
1049114,rock,punk
1049114,rock,rock
1049075,Pop,pop
1048908,Electronic,electronic
1048793,Electronic,electronic
1048793,Electronic,dubstep
1048793,Electronic,trance/techno
1048774,Electronic,electronic
1048774,Electronic,chillout/ambient
1048774,Electronic,trance/techno
1048772,Pop,pop
1048766,Electronic,electronic
1048766,Electronic,trance/techno
1048742,Pop,italo-disco
1048739,Pop,pop
1048737,Pop,pop
1048735,Electronic,house
1048727,rock,rock
1048727,Electronic,house
1048727,Electronic,trance/techno
1048727,rock,rock
1048727,Electronic,trance/techno
1048721,rock,alternative
1048721,rock,rock
1048682,rock,dark-rock
1048644,rock,rock
1048643,Electronic,trance/techno
1048639,Electronic,house
1048637,Pop,pop
1048637,rock,rock
1048629,Other,ost
1048607,Electronic,drum'n'bass
1048607,Electronic,drum'n'bass
1048601,Electronic,drum'n'bass
1048601,Electronic,drum'n'bass
1048600,Other,ost
1048586,Electronic,house
1048558,Electronic,house
1048557,Electronic,house
1048552,Pop,pop
1048552,rock,rock
1048538,Pop,pop
1048538,rock,rock
1048514,rock,dark-metal
1048514,Other,folk
1048514,rock,rock
1048492,Hip-hop,hip-hop
1048492,Hip-hop,hip-hop
1048475,Other,folk
1048423,Pop,dance
1048423,Pop,pop
1048422,Other,mulatos
1048403,Pop,pop
1048403,rock,rock
1048398,Pop,pop
1048398,rock,rock
1048387,Pop,pop
1048387,rock,rock
1048384,Pop,pop
1048384,rock,rock
1048384,Electronic,electronic
1048334,Electronic,electronic
1048334,Electronic,chillout/ambient
1048334,Pop,synthpop
1048334,Pop,pop
1048317,Other,jazz
1048287,rock,dark-rock
1048287,rock,rock
1048285,Electronic,electronic
1048285,Electronic,trance/techno
1048279,Pop,dance
1048269,Electronic,electronic
1048269,Electronic,house
1048237,Other,ost
1048236,rock,rock
1048236,Other,blues
1048236,rock,rock
1048236,rock,rock'n'roll
1048224,Electronic,electronic
1048224,Electronic,chillout/ambient
1048224,Electronic,trance/techno
1048224,Electronic,drum'n'bass
1048224,Electronic,drum'n'bass
1048189,Pop,dance
1048181,Pop,dicso
1048181,Pop,pop
1048171,Pop,dicso
1048171,Pop,pop
1048170,Pop,dance
1048138,Other,classical
1048114,rock,alternative
1048114,Electronic,electronic
1048098,Hip-hop,hip-hop
1048098,Hip-hop,hip-hop
1048082,Other,classical
1048079,Electronic,trance/techno
1048053,Hip-hop,hip-hop
1048053,Hip-hop,hip-hop
1048040,Electronic,electronic
1048040,Other,folk
1048040,Electronic,chillout/ambient
1048040,Other,ost
1048023,Other,classical
1048012,rock,rock
1048012,rock,rock
1047984,Other,classical
1047976,Pop,pop
1047976,rock,rock
1047973,Pop,pop
1047973,rock,rock
1047932,Electronic,electronic
1047932,Electronic,chillout/ambient
1047932,Electronic,chillout/ambient
1047932,Pop,synthpop
1047932,Pop,pop
1047919,rock,rock
1047919,rock,rock'n'roll
1047894,Other,classical
1047862,Electronic,trance/techno
1047859,Electronic,trance/techno
1047858,rock,rock
1047858,rock,rock
1047858,Other,jazz
1047851,Other,mulatos
1047843,Other,folk
1047837,Other,mulatos
1047815,Pop,pop
1047815,rock,rock
1047807,Other,jazz
1047786,Pop,pop
1047786,Other,jazz
1047783,Other,mulatos
1047783,Pop,pop
1047781,Hip-hop,rap
1047781,Hip-hop,hip-hop
1047781,Hip-hop,hip-hop
1047772,rock,alternative
1047768,Other,comedy
1047627,Other,latin
1047627,rock,rock
1047613,Other,classical
1047599,Other,classical
1047586,Other,classical
1047556,Other,comedy
1047548,Pop,pop
1047513,rock,rock
1047513,Other,blues
1047513,rock,rock
1047513,rock,rock'n'roll
1047505,Electronic,electronic
1047505,Electronic,chillout/ambient
1047505,Other,classical
1047501,Other,blues
1047501,Pop,pop
1047501,Hip-hop,hip-hop
1047501,Hip-hop,hip-hop
1047497,rock,rock
1047495,Other,classical
1047476,Electronic,electronic
1047476,Hip-hop,hip-hop
1047476,rock,rock
1047444,Electronic,electronic
1047444,Other,classical
1047444,Electronic,chillout/ambient
